name,age,educational level,number of not paid past credits,dependents,profession,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default
name755,41,bachelor degree,0,0,HighSkilled,5430.0,6339.928316111121,-909.9283161111207,0.1675742755269099,22965.262995756788,0.8656757912715088,24,4.39690447732374,59158,77388.49780988047,0
name756,34,ausbildung,0,0,MediumSkilled,1874.0,1226.4738277283132,647.5261722716868,0.0,19245.916527435184,0.39061768930689167,36,9.924434554516274,44706,45158.05283177701,0
name757,57,bachelor degree,1,0,HighSkilled,16429.0,9569.609020153472,6859.390979846528,0.0,674419.3650218536,0.47893609436957263,24,40.63302538450345,47769,90068.10626591148,0
name758,46,ausbildung,0,0,MediumSkilled,2753.0,3684.8730467089067,-931.8730467089067,0.3384936602647681,38660.54516258999,0.540138711559748,48,14.381554017180854,40137,45102.42810512874,0
name759,43,high school or lower,0,4,LowSkilled,1023.0,1596.7487268578368,-573.7487268578368,0.5608491953644543,22351.98440592828,0.7383376089163993,24,22.410296317483986,13267,15213.751272351079,0
name760,40,high school or lower,0,0,LowSkilled,1230.0,729.5372111353938,500.4627888646062,0.0,26296.96121523132,0.9977674242821835,12,20.972762948265622,10927,13773.551566308986,0
name761,47,high school or lower,0,0,LowSkilled,1526.0,2341.5907663772805,-815.5907663772805,0.5344631496574577,19891.687643301328,0.36113536994030015,12,13.569645091532509,0,1852.2467036771427,0
name762,53,bachelor degree,0,0,HighSkilled,8501.0,5369.3207969862615,3131.6792030137385,0.0,75720.7316201084,0.6426347217611799,24,8.538883945076421,46549,66624.65952270296,1
name763,51,post graduate degree,1,0,HighSkilled,7896.0,8895.296492893076,-999.296492893076,0.12655730659740072,78782.2260733506,0.37531741456556766,24,10.10404287819702,77519,83044.20041609227,1
name764,54,high school or lower,0,0,LowSkilled,2154.0,1468.476260216649,685.523739783351,0.0,10487.936375677062,0.6528632742872295,12,4.550795095586681,17516,22441.781456540193,0
name765,54,high school or lower,1,3,LowSkilled,1881.0,2380.940110753459,-499.94011075345907,0.2657842162431999,38559.61558480051,0.4163244430014946,36,20.765314032724064,21967,26341.991978599293,1
name766,33,high school or lower,0,1,LowSkilled,899.0,969.6636755201604,-70.66367552016038,0.07860253116814281,28035.9735025368,0.6282969275832941,12,31.264335014523873,8414,10283.151279581092,0
name767,30,ausbildung,1,1,MediumSkilled,1560.0,2437.620069851668,-877.6200698516682,0.5625769678536334,40150.58550408763,0.6413184603524209,24,26.300131778166215,0,1719.555766848817,0
name768,35,bachelor degree,0,1,HighSkilled,2736.0,3114.067809228461,-378.0678092284611,0.13818267881157204,75618.40305693912,0.3604506839248201,60,27.776487889681135,69852,67801.67288513742,0
name769,37,bachelor degree,1,1,HighSkilled,4666.0,4431.274425288885,234.72557471111486,0.0,276960.3651431346,0.735225500629263,36,59.306823739482105,25139,33791.28723422016,0
name770,45,high school or lower,1,0,LowSkilled,1518.0,867.1154055980548,650.8845944019452,0.0,10098.516732593262,0.9496983786183751,48,6.223736586423792,18208,16718.787368911664,0
name771,35,ausbildung,0,2,MediumSkilled,1468.0,1484.7355654701785,-16.73556547017847,0.011400248957887242,61933.32552391869,0.28743013874135753,12,42.20031409358914,0,2472.43859068477,1
name772,58,high school or lower,0,1,LowSkilled,2326.0,2303.254089614536,22.745910385463958,0.0,22784.735357522208,0.29047545445737183,12,9.785894001348558,0,3910.788849800327,0
name773,55,bachelor degree,1,0,HighSkilled,7740.0,5426.633310626937,2313.3666893730633,0.0,177686.18877910622,0.9068764926150654,48,22.65798735009472,10526,33588.57553692538,1
name774,56,ausbildung,0,0,MediumSkilled,3995.0,3488.196723103509,506.80327689649084,0.0,60038.512295226676,0.8312975634964903,36,14.901554197329208,18520,25058.69548002428,0
name775,45,ausbildung,0,1,Unemployed_MediumSkilled,1300.0,1102.439012926302,197.56098707369802,0.0,60738.374208017936,0.7449073952540028,36,46.569856323803265,12683,15986.299759779495,0
name776,47,high school or lower,2,0,LowSkilled,1980.0,930.472734417027,1049.527265582973,0.0,35695.45070974881,0.5306070590695255,48,17.497941133417086,0,4309.431638682783,0
name777,47,bachelor degree,0,0,Unemployed_HighSkilled,3500.0,3667.3661036697317,-167.36610366973173,0.047818886762780496,23848.621169643055,0.27240807520072086,24,6.8617106495179385,66324,72438.31153918437,0
name778,56,high school or lower,1,1,LowSkilled,1966.0,1620.7515159787401,345.24848402125986,0.0,18657.97305278633,0.40512163974950727,48,9.314712395099221,7405,11545.860024374495,1
name779,54,high school or lower,2,1,LowSkilled,1918.0,1556.7249461581061,361.27505384189385,0.0,37080.2981250712,0.8450837444143001,24,19.144433300953757,17199,21897.735744519923,1
name780,47,high school or lower,1,1,LowSkilled,2058.0,1349.9288799537715,708.0711200462285,0.0,71597.21027490255,0.9541071237843971,12,34.44564584784078,0,3613.0321015761274,0
name781,36,high school or lower,0,1,LowSkilled,1155.0,1337.3057001832549,-182.30570018325488,0.15784043305909515,8455.892358143972,0.2627420040971929,24,7.478959357859071,0,1696.891122390488,0
name782,46,bachelor degree,1,1,HighSkilled,7075.0,7540.564809771629,-465.56480977162937,0.0658042133952833,141504.13838715205,0.757145451334045,36,20.06638914444151,53127,72719.28538639791,0
name783,47,high school or lower,0,0,LowSkilled,2151.0,1328.3645726586415,822.6354273413585,0.0,45356.15881803159,0.7875440767742402,36,20.703637094695598,22399,27885.695738514536,0
name784,59,ausbildung,0,1,MediumSkilled,4002.0,2993.254220725229,1008.7457792747709,0.0,48190.7518339506,0.4969264647179264,36,11.7896067103138,0,9779.056085723934,1
name785,31,high school or lower,1,0,LowSkilled,851.0,1038.924022452429,-187.92402245242897,0.22082728842823615,28344.674141911546,0.37757886920394546,12,33.52831746693769,5315,6543.268256968518,1
name786,40,post graduate degree,1,0,HighSkilled,2936.0,3260.404803577613,-324.40480357761317,0.11049209931117615,25730.46813926689,0.4314457969269785,60,8.874275525491997,44492,51778.27537331419,1
name787,50,post graduate degree,1,3,HighSkilled,5569.0,8210.827617986437,-2641.827617986437,0.47438096929187235,208884.15482050742,0.35822950158648253,48,37.98275856320594,47293,50609.74308096049,1
name788,58,post graduate degree,0,1,HighSkilled,8682.0,9007.740554409596,-325.74055440959637,0.03751906869495466,147246.56622058008,0.9701112670223563,24,16.997501356253128,0,16619.014677227147,1
name789,37,post graduate degree,0,0,HighSkilled,5343.0,6585.430985700716,-1242.4309857007156,0.23253434132523218,144166.21447807903,0.5579267036902299,24,27.214794209953162,34588,41941.34153611926,0
name790,34,high school or lower,0,0,Unemployed_LowSkilled,500.0,355.8631851039486,144.13681489605142,0.0,6270.313962181066,0.9313691605302383,24,12.252354294570027,21259,23264.973164425515,0
name791,33,high school or lower,1,2,LowSkilled,912.0,852.5589456960756,59.441054303924375,0.0,11745.536254446937,0.6921093465621999,36,12.813700877349794,0,1395.5625860159869,0
name792,31,high school or lower,0,0,LowSkilled,870.0,714.2889976587679,155.71100234123207,0.0,30897.040083510048,0.2148660157882376,36,35.33486101283772,20796,21160.493440639933,0
name793,44,high school or lower,0,0,LowSkilled,1472.0,1660.9012209951575,-188.90122099515747,0.12832963382823198,10854.926364554049,0.4043511590824242,12,7.502600261922015,17115,21965.087227146654,0
name794,47,high school or lower,1,0,LowSkilled,1936.0,1499.550956550093,436.4490434499071,0.0,39721.93251131028,0.6895769278999755,48,20.292088568109698,9698,12278.662633559783,1
name795,33,high school or lower,0,0,LowSkilled,1216.0,1080.617990439013,135.38200956098694,0.0,9424.100242561739,0.866045830685502,48,7.638748546875619,0,2142.266429909162,0
name796,44,ausbildung,0,1,MediumSkilled,1908.0,4318.115524922587,-2410.1155249225867,1.2631632730202236,16831.9199458253,0.40087616031940027,60,10.084924250916082,20515,22216.85520431597,0
name797,40,ausbildung,1,0,MediumSkilled,2120.0,1866.2108484580085,253.7891515419915,0.0,43092.07492036829,0.2895340708149634,24,20.206738570201086,12082,18159.678256710107,0
name798,50,bachelor degree,1,0,Unemployed_HighSkilled,3500.0,4276.271863603829,-776.2718636038289,0.22179196102966542,11661.81188952165,0.49367600185988547,12,3.5537382151787087,12190,18124.771545902542,0
name799,38,ausbildung,1,1,Unemployed_MediumSkilled,1150.0,1472.7744815407352,-322.7744815407352,0.280673462209335,5719.792939487466,0.3927711896988427,48,5.254406453068001,21827,24232.50879974802,0
name800,30,high school or lower,0,0,Unemployed_LowSkilled,500.0,555.068046426772,-55.06804642677196,0.11013609285354392,23126.50697905716,0.8756095209339829,60,46.36315005096787,0,751.7169243602242,1
name801,36,high school or lower,0,1,LowSkilled,1279.0,1201.1936016308673,77.8063983691327,0.0,15340.277000686592,0.7203246591927663,48,11.933127914243517,0,2336.2293667394947,1
name802,60,bachelor degree,0,0,HighSkilled,8030.0,6940.24222967782,1089.7577703221796,0.0,164853.685168046,0.233613002789082,36,20.394013374560878,43933,67933.06428312464,0
name803,31,high school or lower,0,2,LowSkilled,768.0,880.2594980894804,-112.25949808948042,0.14617122147067763,5304.225811176911,0.6423514794791347,36,7.052715246440613,0,1123.8260303098748,0
name804,58,bachelor degree,0,0,Unemployed_HighSkilled,4500.0,3381.737710876052,1118.262289123948,0.0,76082.74171537465,0.5271276501984303,12,16.65877320583349,53682,52715.44219495045,0
name805,41,ausbildung,1,1,MediumSkilled,2955.0,1851.8816175729498,1103.1183824270502,0.0,77683.57477138795,0.2874210590776192,60,25.915552077482538,0,6725.690448689533,0
name806,35,high school or lower,0,0,LowSkilled,1137.0,549.41490206051,587.58509793949,0.0,6295.294978349821,0.3748523861087949,48,5.019973509595717,13742,15741.390778317267,0
name807,50,bachelor degree,2,0,Unemployed_HighSkilled,3500.0,2463.233737760726,1036.766262239274,0.0,33059.33516257888,0.7497560583198408,24,9.14930540009703,37979,50177.798402929904,1
name808,31,high school or lower,1,0,Unemployed_LowSkilled,500.0,291.42723131291103,208.57276868708897,0.0,2149.892266927627,0.6741219535716697,24,3.8826389964810764,10093,10062.857610915924,1
name809,52,bachelor degree,0,0,Unemployed_HighSkilled,4000.0,3534.250978858185,465.74902114181486,0.0,29573.3382338846,0.4267132038194304,60,7.276897303185696,11393,21234.735880027427,0
name810,47,high school or lower,2,0,LowSkilled,2252.0,1192.952716194618,1059.047283805382,0.0,25131.097574747295,0.3879996423200863,24,10.689187518180246,0,3520.3871411254913,1
name811,56,post graduate degree,0,0,HighSkilled,11492.0,13906.53495457729,-2414.5349545772897,0.21010572176969106,85486.2618847713,0.8550337966266401,12,7.648868503249965,26172,48514.80744441362,0
name812,50,bachelor degree,2,0,HighSkilled,4050.0,4185.71443804722,-135.71443804722003,0.03350973778943704,67121.03934355405,0.21538847182482224,48,16.606605872000312,18568,27375.205512699184,0
name813,54,post graduate degree,1,0,HighSkilled,6212.0,5022.514735335869,1189.4852646641311,0.0,60150.48129029196,0.2697001211521739,48,9.491467486417873,49260,64206.93375875872,0
name814,42,high school or lower,0,0,LowSkilled,1732.0,810.0500570038,921.9499429962,0.0,65065.370019133115,0.35128346067054006,36,37.03430720331231,0,3815.954481246115,0
name815,34,post graduate degree,1,0,HighSkilled,2357.0,1992.6066594473718,364.39334055262816,0.0,9256.662194532435,0.44222705254823036,12,3.7727063444971605,42674,52159.665798177004,0
name816,46,bachelor degree,0,0,HighSkilled,7777.0,8143.346412024508,-366.346412024508,0.0471063921852267,31773.29681237297,0.6012850311793552,48,4.132653108447664,14546,33841.23001236056,1
name817,39,high school or lower,1,2,LowSkilled,1250.0,1588.1249402716378,-338.1249402716378,0.2704999522173102,68189.18068634543,0.4563561182031377,12,54.82184450129365,0,1880.8674187340443,1
name818,45,ausbildung,0,1,MediumSkilled,2652.0,1819.6061895392143,832.3938104607857,0.0,51534.76402303835,0.36102262128988233,24,19.11854080413935,11632,19347.230498670244,0
name819,53,ausbildung,0,0,MediumSkilled,3840.0,3249.3361401360758,590.6638598639242,0.0,84251.27236917068,0.29590271114122907,48,21.786616799298635,0,7151.793958415213,0
name820,37,ausbildung,1,0,MediumSkilled,2515.0,2078.87332119326,436.1266788067401,0.0,118668.57897348396,0.4307487623067175,48,47.01091542531898,13451,18948.23389314024,0
name821,42,ausbildung,0,0,MediumSkilled,2274.0,3158.5627185726116,-884.5627185726116,0.38898976190528217,48569.2871565135,0.6907250184481727,48,21.747515336449478,49655,53196.43420108,0
name822,37,ausbildung,0,1,MediumSkilled,2428.0,2331.0152050417064,96.9847949582936,0.0,90078.5129945724,0.3005258274488877,48,37.059937479247985,0,4899.680996538401,0
name823,41,ausbildung,2,0,MediumSkilled,2987.0,3074.352633833616,-87.35263383361598,0.02924426978025309,105358.45828679242,0.3640669587817403,60,35.30157714115368,43332,45050.41851111898,0
name824,42,high school or lower,0,0,LowSkilled,1749.0,902.3254358497833,846.6745641502167,0.0,42561.13915349598,0.8900175429933599,36,23.850465745766584,0,3147.402091163484,0
name825,56,bachelor degree,2,0,HighSkilled,6240.0,10954.980701562952,-4714.980701562952,0.7556058816607295,73598.80887494823,0.9348495511054341,48,12.55028679110756,77565,78744.406125825,1
name826,42,ausbildung,0,1,MediumSkilled,2364.0,3387.178036761825,-1023.1780367618248,0.4328164284102474,52895.42545875984,0.44744603178504083,12,22.8082079084271,23429,26365.182592466466,0
name827,54,bachelor degree,0,1,HighSkilled,6529.0,4379.387796821339,2149.612203178661,0.0,19354.303577246144,0.8315129359725235,12,2.6351189116353932,30216,49272.578357714585,0
name828,39,ausbildung,0,0,MediumSkilled,2706.0,2218.2480570378734,487.7519429621266,0.0,68394.59908179597,0.39703178197657407,48,25.09491764184547,33179,29702.630971499053,0
name829,51,high school or lower,0,0,LowSkilled,2716.0,1807.7010958304622,908.2989041695378,0.0,55224.14191794781,0.2351119086199024,48,19.998469445426462,0,5506.301243907475,0
name830,53,post graduate degree,0,1,HighSkilled,5381.0,7467.6681851341355,-2086.6681851341355,0.38778446109164383,72768.1213092455,0.5532906918006104,60,13.91094396847791,10906,19606.01287753887,0
name831,36,ausbildung,0,1,MediumSkilled,2162.0,1810.9306790146693,351.0693209853307,0.0,49026.11222910318,0.9851083112095382,36,22.513895887196043,20467,24911.09191039883,1
name832,42,high school or lower,1,0,LowSkilled,1088.0,1450.4383800669443,-362.4383800669443,0.33312351109094146,10322.93928731108,0.22896442206774892,24,9.821119179575389,24929,27947.187759820386,1
name833,59,bachelor degree,1,1,HighSkilled,6703.0,4341.384148576627,2361.615851423373,0.0,266003.7329729051,0.4013078906182231,36,39.331958394969675,49690,62996.93470498902,0
name834,54,ausbildung,0,1,Unemployed_MediumSkilled,1750.0,1714.9260039824155,35.07399601758448,0.0,75772.41894862981,0.422784720754645,60,43.27848283006413,19688,22243.91173229402,0
name835,52,bachelor degree,1,1,HighSkilled,5024.0,9174.82346042957,-4150.82346042957,0.8261989371874144,26748.951530088638,0.6768847681911845,24,6.150432920087223,47232,51593.759241045096,0
name836,57,bachelor degree,2,0,HighSkilled,9475.0,5289.088166280574,4185.911833719426,0.0,237466.0994116012,0.5575819582782835,48,24.620600272071954,0,28221.021795260407,1
name837,57,bachelor degree,0,1,HighSkilled,11396.0,6520.283688265136,4875.716311734864,0.0,100669.6452546542,0.6682325598753454,12,8.405925670666841,45684,87591.5023887086,0
name838,40,ausbildung,0,0,MediumSkilled,2097.0,2194.821453233567,-97.8214532335669,0.04664828480379919,18271.601610099482,0.3241903639875812,48,8.759858399300452,0,4037.054620301547,0
name839,50,ausbildung,0,0,MediumSkilled,3614.0,2743.804581149495,870.1954188505051,0.0,181870.09017546516,0.965301538123754,12,50.08298139363991,29164,43626.67843007604,0
name840,37,bachelor degree,0,0,HighSkilled,4313.0,5232.625440216358,-919.6254402163577,0.213221757527558,123198.7633916733,0.43265983490489907,24,28.777739121699437,22583,30871.743202468275,0
name841,53,post graduate degree,0,0,HighSkilled,8950.0,5494.562054210773,3455.4379457892273,0.0,114056.68266129162,0.5059207235673396,24,12.35768097379915,50477,63462.08909459564,0
name842,54,bachelor degree,2,1,Unemployed_HighSkilled,4000.0,3773.0179086371613,226.98209136283867,0.0,132405.6044445717,0.23076364204018418,48,33.04465558830221,37486,47676.304951272534,0
name843,42,ausbildung,0,1,MediumSkilled,2491.0,2456.844310121939,34.15568987806091,0.0,46486.55170745011,0.39248116245040193,48,18.648091536560436,39379,38689.24947021415,0
name844,35,bachelor degree,0,1,HighSkilled,3751.0,2169.3989007550595,1581.6010992449405,0.0,32739.293881730617,0.8775042302882186,36,8.306503007860751,78247,120861.20720801887,1
name845,45,ausbildung,0,3,MediumSkilled,2007.0,2521.599210759107,-514.5992107591069,0.25640219768764666,24587.40561500636,0.7847796112465241,24,12.507227117969839,43883,42811.07819259706,1
name846,47,high school or lower,0,0,LowSkilled,1614.0,2446.103686930079,-832.1036869300792,0.5155537093742746,28270.03730758839,0.43777557642594744,48,18.031066291523217,11039,11873.355708440376,1
name847,32,high school or lower,0,0,Unemployed_LowSkilled,500.0,303.70299396982364,196.29700603017636,0.0,6404.460332837162,0.6650677306136917,12,12.416326653613972,13647,14862.241746893564,1
name848,32,ausbildung,2,0,MediumSkilled,2169.0,1337.5484817819074,831.4515182180926,0.0,21531.24982743853,0.2721276871448309,24,9.543475476819012,0,5829.288719062119,1
name849,52,bachelor degree,0,4,HighSkilled,6545.0,8945.527734841724,-2400.527734841724,0.36677276315381574,263223.57416567235,0.9665880708302175,60,40.584278365242795,77881,89083.61258277034,0
name850,52,ausbildung,1,0,MediumSkilled,4124.0,3349.969829022235,774.030170977765,0.0,21779.40553095721,0.7044941900866359,24,5.09344698350617,46471,51252.827874716546,0
name851,39,post graduate degree,0,0,HighSkilled,4365.0,5226.329722809788,-861.3297228097881,0.19732639697818743,90353.11868463326,0.4558470005860812,48,20.896780849356944,20767,27931.656241409095,1
name852,51,bachelor degree,1,0,HighSkilled,6683.0,9433.675365280773,-2750.675365280773,0.4115929021817706,63961.920602680555,0.9258946123289711,60,9.982432435726668,0,12320.401480653258,1
name853,38,ausbildung,1,0,Unemployed_MediumSkilled,1150.0,1106.8039467330811,43.19605326691885,0.0,9062.520712126407,0.9614299706209612,48,7.842891007703903,24849,28313.388491664755,0
name854,42,high school or lower,1,0,LowSkilled,1217.0,1074.700034156363,142.29996584363698,0.0,25046.64482187104,0.6956082225379485,36,20.46371804110715,11397,12700.214069711583,1
name855,41,ausbildung,0,0,MediumSkilled,2681.0,1415.5185626055136,1265.4814373944864,0.0,30669.972800801144,0.47178841521197257,12,10.967732698025609,10864,14800.772168489437,0
name856,41,ausbildung,0,0,MediumSkilled,2373.0,1837.6335756073843,535.3664243926157,0.0,54791.83395369622,0.4911327170683298,12,22.864082397515215,32694,42625.63986311397,1
name857,36,bachelor degree,0,1,HighSkilled,5195.0,4400.259535568274,794.7404644317257,0.0,54776.99739311328,0.4644294495112521,24,10.391194788966612,49965,59082.64746391382,0
name858,44,bachelor degree,0,0,HighSkilled,6802.0,4692.334183124824,2109.6658168751756,0.0,122625.97909711895,0.8266607210765208,24,17.717776136466302,75048,80747.05378982678,0
name859,38,bachelor degree,0,0,HighSkilled,3409.0,3476.2602334584717,-67.2602334584717,0.01973019461967489,113237.00219114556,0.32341699962406684,36,33.236803292638314,33594,43455.18254894692,1
name860,55,ausbildung,0,0,MediumSkilled,4000.0,2179.3601510440017,1820.6398489559983,0.0,95926.0015903951,0.8075457732913651,24,23.526340435359778,35917,47993.53575349035,0
name861,60,bachelor degree,0,0,HighSkilled,9214.0,6564.65946479998,2649.34053520002,0.0,475431.57667655795,0.6206866429930635,12,51.31129109413479,46465,63574.23022674844,0
name862,40,high school or lower,0,1,LowSkilled,1194.0,1127.813622737457,66.18637726254292,0.0,11081.560703921965,0.45615479242816526,48,9.225606638743233,12904,15563.284745880457,1
name863,50,high school or lower,0,1,LowSkilled,1938.0,2568.7295200141593,-630.7295200141593,0.32545382869667666,44094.12826551941,0.8318759196371066,36,23.077841994599364,24329,28692.091826764634,0
name864,38,high school or lower,0,1,LowSkilled,1151.0,944.0858851564216,206.91411484357843,0.0,40962.456915957,0.5861841788838469,48,35.40881216430358,14355,17102.68688456233,0
name865,59,ausbildung,0,1,MediumSkilled,5621.0,4370.587323070068,1250.4126769299319,0.0,122425.00147534184,0.5004523400097214,48,21.557478882478545,24779,38886.162176862264,1
name866,45,high school or lower,2,0,LowSkilled,1653.0,1206.20288944928,446.79711055071994,0.0,16376.057798369147,0.3573878195107172,48,9.636576338668135,18449,21833.929864497368,1
name867,60,bachelor degree,1,1,HighSkilled,7107.0,4609.778970316506,2497.2210296834937,0.0,122507.0946569598,0.7355428092114733,36,16.88615078475817,71455,83328.86050664849,0
name868,52,bachelor degree,0,1,Unemployed_HighSkilled,4000.0,3285.924328994,714.075671006,0.0,159854.7985085442,0.9751412276310147,24,39.78518070938455,12668,26713.202274400595,0
name869,30,high school or lower,0,0,LowSkilled,1093.0,703.03566676012,389.96433323988003,0.0,23534.8099292281,0.6538157345377209,36,21.175522045734876,0,2286.2734270579867,1
name870,50,ausbildung,1,0,MediumSkilled,2697.0,1532.1552734165925,1164.8447265834075,0.0,39847.54341388095,0.6111942605862689,12,14.342861953020964,0,7231.750341351282,1
name871,33,bachelor degree,0,0,HighSkilled,3830.0,2284.2934100729194,1545.7065899270806,0.0,59354.08782138662,0.7291114005466008,24,15.093572123096486,33273,39589.08718344645,0
name872,57,high school or lower,0,0,LowSkilled,2216.0,2151.050405169281,64.94959483071898,0.0,18965.214219773952,0.4278506257761356,24,8.529000282014094,19729,23350.17516589803,0
name873,56,high school or lower,1,0,LowSkilled,1923.0,1293.1004942139627,629.8995057860373,0.0,33911.661410297114,0.6915258247677368,60,17.307208478684906,11633,15226.159418558378,0
name874,56,ausbildung,0,1,MediumSkilled,4102.0,3560.1844962773143,541.8155037226857,0.0,21100.215632245305,0.9882702517918345,24,5.011799153711023,47361,58713.58808054262,0
name875,36,ausbildung,1,0,MediumSkilled,2442.0,1772.0007604423738,669.9992395576262,0.0,50329.90399975745,0.40920105830462117,12,20.335751335053164,12622,20968.37556484754,1
name876,44,ausbildung,1,0,Unemployed_MediumSkilled,1300.0,1433.6433355649317,-133.6433355649317,0.10280256581917824,18836.714229892914,0.3422643884591682,24,14.59258274265988,31019,33528.00944512105,0
name877,37,ausbildung,0,1,MediumSkilled,2184.0,2051.2500919949803,132.74990800501973,0.0,66331.8228185123,0.996456127875951,36,30.31093081982934,17930,20632.983485743287,0
name878,45,ausbildung,1,1,MediumSkilled,2144.0,1804.0614671078288,339.9385328921712,0.0,95999.92752219147,0.8875185227082734,60,44.61753217784482,21170,25930.961742730447,0
name879,55,high school or lower,0,0,LowSkilled,2197.0,1063.5851910668596,1133.4148089331404,0.0,108080.45558865249,0.9434332675709797,24,48.678671269785774,0,5351.089223593114,0
name880,59,bachelor degree,0,0,HighSkilled,8087.0,11265.60112060016,-3178.6011206001604,0.39305071356500065,73173.97752996639,0.8402235341432354,12,9.441397137451037,74115,105864.56841226593,1
name881,40,ausbildung,1,4,MediumSkilled,2700.0,3133.402472497588,-433.40247249758795,0.1605194342583659,73992.71382158312,0.7492941139202005,60,27.56522825706693,24053,32997.14519693071,0
name882,35,bachelor degree,2,1,Unemployed_HighSkilled,1500.0,1337.130997007871,162.86900299212903,0.0,60935.571342862975,0.3855193950846687,36,40.51513489324723,56108,58646.62284335252,1
name883,32,high school or lower,0,2,LowSkilled,586.0,1109.7131047822802,-523.7131047822802,0.8937083699356317,10428.479403519235,0.677589554752055,48,18.689748307681768,0,513.4429090380277,1
name884,33,bachelor degree,3,2,HighSkilled,2601.0,2283.982775987875,317.0172240121251,0.0,16089.681589558128,0.553282239741697,48,6.064077034043062,31881,41820.07291024141,1
name885,43,bachelor degree,1,0,Unemployed_HighSkilled,3000.0,2171.4819716732673,828.5180283267327,0.0,16786.665279944507,0.996300768897591,12,5.319382417205925,0,7916.314802538594,1
name886,55,ausbildung,2,0,MediumSkilled,2785.0,3276.356421863784,-491.3564218637839,0.17642959492415938,50025.93727380149,0.6132741531960471,24,18.139064163614105,0,5409.392022084537,1
name887,42,post graduate degree,0,4,HighSkilled,6959.0,5787.538942193868,1171.461057806132,0.0,157138.82066146104,0.4603560162231851,24,22.412323552759723,24330,36425.30401699035,0
name888,46,bachelor degree,0,1,Unemployed_HighSkilled,3500.0,2948.4608422721585,551.5391577278415,0.0,41549.24976932722,0.8746884950963472,60,11.71363160331411,26662,37965.89477438981,0
name889,39,high school or lower,0,1,LowSkilled,1077.0,1677.3552032422606,-600.3552032422606,0.5574328720912355,15002.352252205512,0.4551215162842785,48,14.487193551947794,0,1149.7901944190592,0
name890,33,bachelor degree,1,0,HighSkilled,3267.0,2372.6897276554614,894.3102723445386,0.0,57646.33619190573,0.717835478887773,36,17.371296577765897,60197,76197.2572999821,0
name891,35,post graduate degree,2,0,HighSkilled,3516.0,3768.627198053204,-252.6271980532042,0.07185073892298185,37461.478560788986,0.5890213008570957,24,10.726423708430657,66473,87269.18170511756,1
name892,36,ausbildung,0,0,MediumSkilled,2664.0,1213.2343029881397,1450.7656970118603,0.0,111896.21768360748,0.8102831885188868,36,41.45850299797133,49632,56064.05976332366,0
name893,47,bachelor degree,1,0,HighSkilled,9120.0,4427.764590863517,4692.235409136483,0.0,100418.06254192675,0.8943793819466628,12,10.496252975086652,73645,119808.76847948754,1
name894,58,post graduate degree,0,0,HighSkilled,6850.0,10698.620597984253,-3848.6205979842525,0.5618424230633945,50357.304234199764,0.6230416570457461,12,7.9132736981290535,28223,41712.00192076795,0
name895,53,ausbildung,1,0,MediumSkilled,3398.0,3607.5594534764487,-209.55945347644865,0.061671410675823615,35872.98909541318,0.7633686090945853,60,10.618760608855098,23224,31145.392861740864,1
name896,37,high school or lower,0,0,LowSkilled,706.0,1696.0705414630586,-990.0705414630586,1.4023662060383266,17861.939779334887,0.7959357686649791,24,26.702564193764793,18508,17631.51692835584,1
name897,45,ausbildung,0,0,MediumSkilled,2987.0,1695.6413642000753,1291.3586357999247,0.0,41598.07790394453,0.3610724149619369,36,13.494047294323606,49152,59325.39178314273,0
name898,39,bachelor degree,1,0,HighSkilled,5083.0,5898.992998522322,-815.9929985223216,0.16053373962666173,36282.659396213836,0.6010878452448015,24,7.298574148088955,71616,90155.61276778931,0
name899,48,high school or lower,0,1,Unemployed_LowSkilled,900.0,696.2417687004508,203.75823129954915,0.0,27685.39910707609,0.9480315351203857,24,30.5351565286406,10211,10843.010329028906,1
name900,44,ausbildung,0,0,MediumSkilled,2323.0,2498.600585773149,-175.60058577314885,0.07559215917914286,61777.7265750032,0.9139671251710756,24,26.669533861720343,20623,28713.47684990226,0
name901,34,ausbildung,0,0,MediumSkilled,1457.0,1072.2732770933162,384.7267229066838,0.0,15894.023160586652,0.3838032191988445,12,10.644678406094693,46911,46122.936737969256,0
name902,53,high school or lower,0,1,Unemployed_LowSkilled,1000.0,1308.843493562175,-308.8434935621749,0.3088434935621749,13812.536143298516,0.6280379856628435,24,14.121379636860691,0,1251.2226169547869,1
name903,34,bachelor degree,0,0,HighSkilled,3655.0,2594.3828435737,1060.6171564263,0.0,75056.09872695482,0.45038089607334597,24,20.24500179768222,0,9852.86473484305,0
name904,51,bachelor degree,3,1,HighSkilled,11060.0,7804.052080219985,3255.9479197800147,0.0,301913.30009008764,0.4938762942398453,48,27.00337723058839,17736,45859.58694371466,1
name905,59,bachelor degree,0,1,HighSkilled,8880.0,8681.902854392187,198.09714560781322,0.0,63761.85949160656,0.912282765110382,24,7.15808134527013,0,24772.27143765756,1
name906,49,ausbildung,1,0,MediumSkilled,2934.0,3884.947408664144,-950.947408664144,0.32411295455492295,27744.111060536277,0.8859905899013419,48,9.78018352733484,0,4687.001706132573,0
