name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF,Joint_PD_LR,Joint_PD_NN,Joint_PD_RF
name755,41,high school or lower,0,1,LowSkilled,Manufacturing,1498.0,1087.9778752232298,410.02212477677017,0.0,1219.2159570763465,0.8497497914706608,simple loans,12,0.5401827985978479,0,none,2838.5134297042573,0,0.3917527615105349,0.35923666,0.16,Manufacturing_simple loans,1.0,14630.591484916158,5735.191862087134,5267.012934569817,2136.066356797759,6578.310193447785,6709.545391173563,6245.44868747988,0.392,0.36,0.146
name756,38,high school or lower,1,0,LowSkilled,Cleaning Services,1305.0,714.8102747480459,590.1897252519541,0.0,993.864602673378,0.4832699871038611,auto loans,36,0.3093294079857654,0,none,2066.178905455947,0,0.4587272799139109,0.33084896,0.24,Cleaning Services_auto loans,1.0,35779.12569624161,15778.59443204255,10912.63333735369,8086.082407350604,15149.270244420677,16603.381742253656,16553.547042507773,0.441,0.305,0.226
name757,49,bachelor degree,0,0,HighSkilled,Doctor,5521.0,8713.64022109166,-3192.6402210916604,0.5782720922100454,3842.800613329905,0.4275978783011144,auto loans,48,1.27430553059619,59233,house,68275.20061920378,0,0.2397886042016348,0.1916616,0.24,Doctor_auto loans,0.7773468162337709,184454.42943983543,36993.34637404039,29250.55294691565,32118.254216221107,66332.1130612718,63968.73519900407,66338.4402798496,0.258,0.204,0.224
name758,35,post graduate degree,0,3,HighSkilled,Engineering,2259.0,2763.7500026255275,-504.7500026255275,0.2234395761954526,640.2034986941857,0.9503945223521412,auto loans,48,0.5068408593712763,79964,house,80470.04033418362,0,0.3906425538667276,0.46719643,0.07,Engineering_auto loans,0.0,30729.76793732091,0.0,0.0,0.0,0.0,0.0,0.0,0.388,0.453,0.071
name759,58,post graduate degree,0,4,HighSkilled,Engineering,5613.0,6158.92367458326,-545.9236745832604,0.0972605869558632,1280.649427370867,0.2724001911210503,auto loans,36,0.3254183327906872,49607,car,60237.72234923863,0,0.22935325971340453,0.28808305,0.2,Engineering_auto loans,0.0824898930828894,46103.37938535121,821.4615726316218,1064.8575941521026,768.2186929240168,1749.9934056936202,1777.5483943778183,1711.3365265617583,0.216,0.28,0.202
name760,42,bachelor degree,1,0,HighSkilled,Finance,4224.0,4148.623035794397,75.37696420560314,0.0,885.2154769703435,0.4051370952802884,auto loans,48,0.191723132756804,70939,house,82352.9392231876,0,0.3009272626009775,0.3402687,0.14,Finance_auto loans,0.0,42490.34289457649,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.306,0.131
name761,55,ausbildung,0,0,MediumSkilled,Electrician,2516.0,2163.796346809596,352.2036531904041,0.0,1231.0323007479997,0.7829380079754744,simple loans,48,0.3492959648480109,49703,car,52506.3082471772,0,0.39587815107311186,0.36410382,0.32,Electrician_simple loans,0.28449236496384467,59089.550435903984,6387.999860301067,6068.599867286013,5446.610407204068,7536.145537513882,7689.650771133045,7825.116512209138,0.38,0.361,0.324
name762,47,ausbildung,2,0,MediumSkilled,Electrician,2664.0,4016.5586068969815,-1352.5586068969817,0.5077171947811492,1940.2534343770467,0.202199135890876,auto loans,24,1.2360405560337944,18341,liquid assets,20839.11448031817,1,0.7883166401891977,0.7554396,0.91,Electrician_auto loans,0.6262580436220827,46566.08242504912,23563.206012353978,22250.89874681446,26479.44438021957,5731.800928839629,6541.151013821428,2538.3545902187952,0.808,0.763,0.908
name763,60,post graduate degree,0,0,HighSkilled,Finance,8509.0,9447.94325597204,-938.943255972039,0.1103470743885343,4277.449794478201,0.2045268796401046,mortgages,12,0.613044194435332,79230,house,80391.43825267862,0,0.16571661225473938,0.113141544,0.33,Finance_mortgages,0.0,51329.3975337384,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.112,0.296
name764,57,high school or lower,1,0,LowSkilled,Agriculture,1934.0,1351.5280997188293,582.4719002811707,0.0,1799.5615119271076,0.6138966806320361,simple loans,48,0.6293121052977957,0,none,3819.6083463663495,1,0.5309002183261071,0.513857,0.48,Agriculture_simple loans,1.0,86378.95257250116,45953.60276857062,45003.43429027311,40338.97085135805,33312.28912931157,34149.238730560384,35692.27415940546,0.532,0.521,0.467
name765,56,ausbildung,0,0,MediumSkilled,Teacher,5063.0,4060.376885072428,1002.6231149275718,0.0,3968.895929395893,0.9251206641139246,mortgages,36,0.5858725685301838,18063,liquid assets,27695.246897978843,1,0.3933585578022396,0.46331248,0.68,Teacher_mortgages,0.8802159461796809,142880.25345825215,49300.06717535403,57726.35416705995,82502.15323222512,56483.170968283855,52982.66321695428,35779.98675047342,0.392,0.459,0.656
name766,38,high school or lower,0,1,Unemployed_LowSkilled,Transportation,600.0,466.5440036431766,133.4559963568234,0.0,304.8416751651054,0.8343407993973224,mortgages,12,0.2856427980138034,21396,car,22219.993119457977,1,0.5259632211354661,0.6374917,0.69,Transportation_mortgages,0.0,3658.1001019812647,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.652,0.688
name767,54,high school or lower,1,1,LowSkilled,Cleaning Services,2359.0,1696.9417340669136,662.0582659330864,0.0,1224.0176248466423,0.6296438563475588,auto loans,60,0.2382193128077812,19461,liquid assets,22747.850323783856,1,0.6245210579665689,0.6952778,0.88,Cleaning Services_auto loans,0.748929291587943,73441.05749079854,35091.37754411391,38006.491979596714,48566.90653832693,17888.10036723692,15000.664977160284,6322.676766026,0.638,0.691,0.883
name768,59,high school or lower,0,1,LowSkilled,Transportation,1766.0,1687.6751783813304,78.3248216186696,0.0,868.4758471898313,0.9713356602191638,auto loans,36,0.4474241367900122,11422,liquid assets,13295.13415825928,0,0.30104532683918483,0.26143754,0.13,Transportation_auto loans,0.6553270939092731,31265.130498833925,6023.732810485535,4958.310680739794,2684.0442114748475,9569.5519381292,9548.297808894537,8204.884187843843,0.294,0.242,0.131
name769,55,high school or lower,0,0,LowSkilled,Manufacturing,2205.0,1743.786667314169,461.21333268583066,0.0,467.8311947555428,0.8945595072000736,simple loans,24,0.0030012979907991,21117,car,23430.92160549262,0,0.4614713948109193,0.29872623,0.17,Manufacturing_simple loans,0.0,11227.948674133027,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.29,0.152
name770,34,ausbildung,0,0,MediumSkilled,IT Support,2085.0,1670.6151996106337,414.3848003893663,0.0,2060.573905054794,0.5073382930306986,simple loans,48,0.7895391389282627,42861,car,49842.52728559016,0,0.1382135956418154,0.22165738,0.1,IT Support_simple loans,0.6310113143065498,98907.54744263011,9236.943662978494,13418.53302392146,6615.648839700813,25502.14629055456,28582.66281863769,22680.219674112897,0.148,0.215,0.106
name771,45,high school or lower,0,1,LowSkilled,Agriculture,853.0,1822.6122102451095,-969.6122102451096,1.1367083355745715,343.3265949210758,0.7482067944985173,simple loans,12,1.5392014128560207,22626,car,23355.57963422255,1,0.7330688473890002,0.8424139,0.88,Agriculture_simple loans,0.0,4119.9191390529095,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.836,0.867
name772,52,post graduate degree,0,0,HighSkilled,Engineering,7989.0,13321.903041923357,-5332.903041923357,0.667530735001046,6316.840297467204,0.4509541066158381,simple loans,24,1.458222974013088,0,none,14243.62785279846,0,0.39131140477143345,0.36461776,0.33,Engineering_simple loans,1.0,151604.1671392129,55790.333507230345,53364.666833002935,44571.62513892859,68186.50943496005,69329.16156959855,70371.33730489107,0.368,0.352,0.294
name773,51,post graduate degree,2,1,HighSkilled,Consultant,7978.0,6306.670977059523,1671.3290229404774,0.0,4005.5394767348175,0.7414643991210718,mortgages,48,0.2925809042108725,34273,car,47544.10893329663,0,0.6953672104913824,0.39033613,0.16,Consultant_mortgages,0.8483734509116572,192265.89488327125,111569.48402256132,61004.36699479229,23651.42570653712,44474.325016497336,73412.9839948945,69629.14835846428,0.684,0.374,0.145
name774,53,high school or lower,1,0,LowSkilled,Cleaning Services,2614.0,1392.8887318753016,1221.1112681246984,0.0,2281.185895864101,0.9647106604904636,auto loans,48,0.4055373480257852,16244,liquid assets,22799.398105037333,1,0.6218276602237649,0.7896666,0.74,Cleaning Services_auto loans,0.8596012172326862,109496.92300147685,54403.49183468526,74828.33219476607,69369.15827363847,30789.476909977573,18390.836351672653,22310.235796799636,0.578,0.795,0.737
name775,54,ausbildung,1,0,MediumSkilled,Teacher,3593.0,3709.5080950914025,-116.50809509140254,0.0324264111025334,2389.229484659062,0.5398017499844486,auto loans,36,0.697394260993728,42313,car,46741.53982856501,1,0.549134324709399,0.6696724,0.88,Teacher_auto loans,0.5811557536356513,86012.26144772624,27992.451549193614,33041.09013217317,43688.21902499146,18735.23808749204,14612.22019153346,5746.11283243225,0.56,0.661,0.874
name776,45,bachelor degree,0,0,HighSkilled,Doctor,5552.0,4996.35087388619,555.6491261138099,0.0,4394.068231277552,0.6049522024392294,simple loans,36,0.6913579079905875,69328,house,71326.4234833662,0,0.09290534112461399,0.10269287,0.26,Doctor_simple loans,0.6961156518029167,158186.45632599187,11782.419292238474,10461.026474417336,28740.293787609735,38831.588433229124,40440.78428167268,51299.09929487784,0.107,0.095,0.261
name777,58,high school or lower,0,1,LowSkilled,Agriculture,2238.0,2129.553457555244,108.44654244475625,0.0,628.9379920351313,0.4480066991494115,simple loans,48,0.2325699059831881,0,none,3602.2539342137143,0,0.305788936745382,0.25125223,0.15,Agriculture_simple loans,1.0,30189.023617686304,8603.871731040595,7818.957116980753,4558.542566270632,14091.74822491178,14028.638494800925,12651.081941387756,0.285,0.259,0.151
name778,47,high school or lower,0,0,LowSkilled,Construction,2332.0,1268.313163831551,1063.686836168449,0.0,785.3694200691587,0.2115504768537201,auto loans,36,0.0,0,none,5058.383615640692,0,0.22425956415139564,0.15508325,0.15,Construction_auto loans,1.0,28273.299122489712,5909.11951660035,4269.268167495947,4014.8084753935386,12970.204756397055,11963.818808844593,11848.274011168474,0.209,0.151,0.142
name779,44,ausbildung,0,1,MediumSkilled,Teacher,3061.0,1639.7673716433037,1421.2326283566963,0.0,968.2738900581772,0.5946701226164262,auto loans,36,0.0,10909,liquid assets,22564.62172626629,0,0.27596756571457465,0.25500092,0.15,Teacher_auto loans,0.7033287996344452,34857.860042094384,6889.146858006118,6300.749973336556,3530.3813080173695,11452.514261013233,11406.01739549197,10273.956543887289,0.281,0.257,0.144
name780,44,post graduate degree,1,1,HighSkilled,Engineering,5692.0,5200.767802503485,491.23219749651525,0.0,1823.6314055014564,0.7575639833501104,auto loans,36,0.2340827842594766,51131,house,53816.36170487697,1,0.3091527943878188,0.40686467,0.86,Engineering_auto loans,0.4605639490036989,65650.73059805243,9554.68967759257,12215.489334643666,25096.178583550103,14106.459653139531,13442.091819737348,4028.7829455019632,0.316,0.404,0.83
name781,49,high school or lower,2,0,LowSkilled,Construction,1612.0,2130.1157116664745,-518.1157116664745,0.3214117318030238,778.6544994169482,0.3978581491873498,auto loans,12,0.8044480217639097,15547,liquid assets,17758.682392817464,1,0.8050782451548013,0.7694706,0.86,Construction_auto loans,0.0,9343.853993003378,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.797,0.849
name782,41,high school or lower,1,0,LowSkilled,Manufacturing,1786.0,2611.466598983459,-825.4665989834589,0.4621873454554641,1111.830788449863,0.5526273276319533,auto loans,12,1.0847129828853983,9912,liquid assets,12581.30986999445,0,0.6981536726614506,0.77045614,0.76,Manufacturing_auto loans,0.2981891556545847,13341.969461398356,2721.246536189123,3031.564123649286,3039.5209848662134,1076.1185085506952,842.3581073739987,877.2558310652421,0.684,0.762,0.764
name783,52,bachelor degree,0,0,HighSkilled,Consultant,9602.0,9504.551907130042,97.44809286995768,0.0,7703.529984440996,0.3602734187841285,auto loans,60,0.7921351688784669,21079,car,47603.19920184844,0,0.11255226717205183,0.06976483,0.09,Consultant_auto loans,0.9611566351296031,462211.79906645976,54199.468375966084,37761.924688173094,40427.472313220605,169007.98663975365,137996.26952938252,154592.32542879222,0.122,0.085,0.091
name784,41,high school or lower,1,2,LowSkilled,Agriculture,1527.0,1291.4152073873909,235.58479261260916,0.0,361.4189995028416,0.797452473944259,mortgages,60,0.0824061603734332,6409,liquid assets,8980.697554138556,0,0.7202558505197452,0.69962,0.52,Agriculture_mortgages,0.7221322907590139,21685.139970170494,10867.720622649815,11165.251878889507,7547.898184606933,3962.061653256298,4217.7846274187405,6136.994152915805,0.694,0.713,0.482
name785,32,high school or lower,0,0,Unemployed_LowSkilled,Transportation,500.0,499.1752332942468,0.824766705753234,0.0,120.184394607861,0.4016773880151157,mortgages,60,0.2387192558042155,0,none,784.3799645154595,1,0.46373169176996953,0.4950884,0.81,Transportation_mortgages,1.0,7211.06367647166,3208.9233360298886,3771.386302794678,5761.6398775008565,3036.469338870035,2923.949721551821,1282.035171605434,0.445,0.523,0.799
name786,38,ausbildung,0,1,Unemployed_MediumSkilled,Nursing,1150.0,1571.73907171226,-421.73907171226006,0.3667296275758783,555.8442690070476,0.349694764174535,auto loans,24,0.8500724701907023,0,none,2141.6785392148854,0,0.5761580170465429,0.51178914,0.25,Nursing_auto loans,1.0,13340.262456169143,7537.248287735565,6883.575427383278,2868.1564280763655,4774.098524321027,5289.241240817,6196.51117324914,0.565,0.516,0.215
name787,34,ausbildung,3,1,MediumSkilled,Nursing,1546.0,2330.0879881695178,-784.0879881695178,0.5071720492687696,1136.18342045766,0.3759602386833175,auto loans,12,1.24209017375626,17151,liquid assets,17714.77853913526,1,0.9316754811919565,0.96159095,0.89,Nursing_auto loans,0.0,13634.201045491922,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.961,0.874
name788,39,bachelor degree,0,1,Unemployed_HighSkilled,Finance,2250.0,2043.0217597280885,206.97824027191157,0.0,1999.8798719273875,0.541787698878178,auto loans,24,0.796845169624656,60114,house,76191.54441632105,0,0.14893006004695056,0.11276261,0.05,Finance_auto loans,0.13110315003919623,47997.1169262573,1082.3225941550963,667.0127615141873,327.2138075352617,2631.370920529169,2395.5387442305973,1658.1302200775488,0.172,0.106,0.052
name789,38,post graduate degree,1,1,HighSkilled,Engineering,5334.0,3782.2583957130937,1551.7416042869063,0.0,2742.233102407277,0.4548957462476105,auto loans,48,0.2231892572404144,30881,car,43785.78699666739,1,0.2890721632316662,0.39600888,0.81,Engineering_auto loans,0.8002472915284747,131627.18891554928,28650.929986559655,40975.043252837146,84162.10683551898,49232.77678226854,47216.78165491301,18727.095648739356,0.272,0.389,0.799
name790,56,bachelor degree,1,0,HighSkilled,Consultant,7896.0,13092.073409683571,-5196.073409683571,0.658064008318588,3280.272681406983,0.6284677744520923,simple loans,36,1.0734987450722586,51812,house,59344.00941602451,1,0.6623514799150775,0.83335924,0.83,Consultant_simple loans,0.6960662003373818,118089.81653065138,56141.459315572836,68717.80378890027,67731.42383020793,24479.08514560765,12921.001705223367,13166.398080586829,0.683,0.836,0.824
name791,46,ausbildung,3,0,MediumSkilled,Teacher,3097.0,3936.49280818176,-839.4928081817602,0.2710664540464191,1492.8641455138484,0.6220258360746955,auto loans,12,0.7531020192753014,43636,car,56448.73272730512,1,0.9260009338268284,0.91801596,0.9,Teacher_auto loans,0.0,17914.36974616618,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.921,0.884
name792,47,bachelor degree,0,0,HighSkilled,Finance,8093.0,3532.0976902944435,4560.902309705556,0.0,3257.377188747112,0.9194539757299556,simple loans,36,0.0,43407,car,70075.92411567764,1,0.13568293740315382,0.13108289,0.26,Finance_simple loans,0.6850835325728442,117265.57879489604,10604.44664004087,9479.732602460777,20244.85267644166,32631.02691424255,32261.15375567703,37425.975064683975,0.132,0.118,0.252
name793,43,ausbildung,0,0,MediumSkilled,Nursing,2184.0,1824.080254284965,359.91974571503533,0.0,1616.3127276185585,0.5112053648375032,auto loans,24,0.5752715118605874,21285,car,28235.568763970383,0,0.24726995170600433,0.24085577,0.11,Nursing_auto loans,0.5333486076003372,38791.5054628454,4820.629134101767,4655.113970699131,1944.80316998097,9600.7717438829,9575.791188607924,7803.141091268568,0.233,0.225,0.094
name794,57,high school or lower,0,2,LowSkilled,Cleaning Services,1389.0,3546.680645332741,-2157.680645332741,1.5534057921761992,440.3942845167786,0.9552004166477296,mortgages,12,1.8704643123466664,7154,liquid assets,7944.248012776029,1,0.9207432713159198,0.8339371,0.86,Cleaning Services_mortgages,0.0,5284.731414201344,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.821,0.861
name795,57,ausbildung,0,0,MediumSkilled,Electrician,3895.0,2208.065218581485,1686.9347814185148,0.0,2237.3632019107554,0.9884862038268588,auto loans,36,0.1413166676488422,23106,car,33509.8312681512,0,0.32630826728887685,0.3238772,0.44,Electrician_auto loans,0.7564060722608174,80545.07526878719,21506.448760477368,20714.426568165174,27233.3784587348,28311.70776215006,28331.177352289087,26300.51661936235,0.353,0.34,0.447
name796,57,high school or lower,1,0,LowSkilled,Agriculture,1480.0,2611.24256125965,-1131.2425612596498,0.7643530819321959,1422.5299131797185,0.2184695612478366,auto loans,24,1.7255219421887622,19583,liquid assets,17279.698227442004,1,0.6754906387177694,0.8302256,0.91,Agriculture_auto loans,0.45642942184865676,34140.717916313246,10346.99788498718,12684.422105993319,14195.956435577289,4486.727824060637,2492.912443471692,1356.3618040871524,0.664,0.814,0.911
name797,59,post graduate degree,1,1,HighSkilled,Finance,11140.0,13974.901833361144,-2834.901833361144,0.2544795182550398,6034.120918560923,0.3723753109452345,auto loans,48,0.7961420782694855,37725,car,52201.69580262299,1,0.5444146873952,0.25502005,0.43,Finance_auto loans,0.8890468807104452,289637.8040909243,138020.85023689258,68495.42194592058,113043.19636939524,97247.94810562325,119800.11670070082,112224.64145566332,0.536,0.266,0.439
name798,31,post graduate degree,1,0,HighSkilled,Finance,2752.0,3768.744784556767,-1016.7447845567668,0.3694566804348716,2665.8824433259965,0.4297853587286289,simple loans,48,1.33816396362019,30380,car,36403.80938320206,0,0.5409801376360788,0.60353994,0.3,Finance_simple loans,0.7979991113928999,127962.35727964784,55856.27452829217,62902.12999895425,30123.584983265428,38774.29054355186,34691.955854184744,47698.48015619931,0.547,0.616,0.295
name799,54,post graduate degree,0,0,HighSkilled,Engineering,5698.0,4082.903078940335,1615.0969210596654,0.0,3162.6217584883657,0.9016064123624614,auto loans,36,0.2715908805596174,36359,car,45109.58694535112,0,0.17518867869488663,0.17066866,0.22,Engineering_auto loans,0.7285169318445043,113854.38330558117,14017.678974478295,12524.67174642735,17501.36250659716,36253.83639148236,36018.24855170625,37943.60012309537,0.169,0.151,0.211
name800,41,high school or lower,0,3,LowSkilled,Transportation,1236.0,1134.1708234508478,101.82917654915218,0.0,827.6330653607646,0.9432531956584954,auto loans,24,0.5872199747666768,10696,liquid assets,13000.554157466628,0,0.29509991669295477,0.2997965,0.17,Transportation_auto loans,0.49188961557498834,19863.19356865835,2589.182141873418,2960.4610905194177,1543.738786475472,4565.687201910551,4563.996371821819,4238.533923765787,0.265,0.303,0.158
name801,39,bachelor degree,0,1,HighSkilled,Engineering,3551.0,5384.768637869332,-1833.7686378693325,0.5164090785326196,2474.0437237551505,0.6893237271569295,simple loans,48,1.213126545092786,55755,house,53902.57746533504,0,0.31772205400993236,0.22876847,0.12,Engineering_simple loans,0.6749304709678575,118754.09874024722,26369.599971606993,19075.880830524206,9057.035856509394,37329.60643165713,36869.26537162193,31215.201194592002,0.329,0.238,0.113
name802,60,ausbildung,0,0,MediumSkilled,Artist,4980.0,4489.049881015994,490.9501189840057,0.0,3480.2702665786524,0.4710139042426592,auto loans,60,0.6002650898784431,0,none,10677.99699227321,0,0.11384791828284324,0.06980334,0.1,Artist_auto loans,1.0,208816.21599471915,22969.783759419108,15034.767551619778,19837.54051949832,79778.80653413896,64879.66476596489,75883.07104766014,0.11,0.072,0.095
name803,52,high school or lower,1,0,LowSkilled,Agriculture,1962.0,1866.9302061962053,95.06979380379448,0.0,1633.8054294261422,0.8617832101530928,auto loans,12,0.7842689274323892,0,none,3203.552048629247,1,0.4773276290001365,0.7105889,0.78,Agriculture_auto loans,1.0,19605.665153113707,9685.19858563817,13723.965607179594,15351.235814888032,8127.187896051447,5111.417174000385,3992.670410040489,0.494,0.7,0.783
name804,57,bachelor degree,1,1,HighSkilled,Consultant,9133.0,10972.591918124936,-1839.5919181249371,0.2014225247043619,6597.1376884835045,0.4872472621195866,auto loans,24,0.9237632329583316,15212,liquid assets,39715.74293760464,0,0.3701551304872546,0.3018084,0.16,Consultant_auto loans,0.9086982336345726,158331.3045236041,54672.64316486953,44313.61603889425,20861.929628700214,65591.56433958466,67192.89196674859,61416.94844041132,0.38,0.308,0.145
name805,41,high school or lower,0,0,Unemployed_LowSkilled,Manufacturing,750.0,1074.5148938268155,-324.5148938268155,0.4326865251024206,722.1234379331322,0.4583430475490062,auto loans,48,1.3955177756799304,0,none,1030.0980789392047,1,0.7106447631490858,0.7422231,0.87,Manufacturing_auto loans,1.0,34661.925020790346,24713.952539823516,25753.810290447225,30121.21284306681,9035.218915283276,8152.847324985416,4302.605207049599,0.713,0.743,0.869
name806,58,bachelor degree,0,0,HighSkilled,Doctor,12609.0,9464.06010476095,3144.9398952390493,0.0,10600.075727872723,0.4629351872323416,auto loans,48,0.5912551219473133,68065,house,90001.48193305635,0,0.05737255300998125,0.15617085,0.07,Doctor_auto loans,0.9071813750655883,508803.6349378907,21694.12751552229,69698.15435838012,28617.785233242168,130435.09763986112,195705.12467069746,143601.9688229404,0.047,0.151,0.062
name807,46,high school or lower,1,1,LowSkilled,Agriculture,2193.0,1984.9191939617665,208.0808060382335,0.0,1071.3826971253543,0.2677024746174054,auto loans,12,0.3936625130356229,14304,liquid assets,16717.466920469284,0,0.3756424132183474,0.2836704,0.22,Agriculture_auto loans,0.0,12856.592365504252,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.282,0.218
name808,32,bachelor degree,3,0,HighSkilled,Finance,3126.0,1525.6126304529546,1600.3873695470454,0.0,2101.060836853437,0.6749109419189108,auto loans,36,0.1601642569758131,12120,liquid assets,23791.476335350628,1,0.7777846109064566,0.7875154,0.86,Finance_auto loans,0.8481149868213514,75638.19012672374,49844.45879769585,50293.50797605347,55874.54776421246,13184.811689529452,12652.55061626111,8547.522099042291,0.777,0.784,0.871
name809,46,ausbildung,0,1,MediumSkilled,Teacher,2272.0,3095.703612779454,-823.703612779454,0.362545604216309,1982.4245075254205,0.7114249422431043,auto loans,12,1.235091602246864,0,none,3761.5097730136977,0,0.40062695064297843,0.30296883,0.17,Teacher_auto loans,1.0,23789.094090305047,10324.46683519239,7279.462791633344,3972.778713080943,10627.078187434798,11108.507869220624,10319.932067344325,0.434,0.306,0.167
name810,52,ausbildung,0,0,MediumSkilled,IT Support,2918.0,2299.3702059235197,618.6297940764807,0.0,1466.5919424724907,0.2481035707125791,simple loans,24,0.2905970350911617,46731,car,54384.35842296995,0,0.10831660877022055,0.10370698,0.05,IT Support_simple loans,0.0,35198.20661933978,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.09,0.062
name811,49,bachelor degree,0,0,HighSkilled,Finance,6903.0,3069.940631508893,3833.059368491107,0.0,1797.8622701777756,0.4246480451237017,auto loans,24,0.0,31102,car,55157.34262921567,0,0.07269125391342156,0.119912334,0.05,Finance_auto loans,0.38566049232900146,43148.69448426661,1281.3375003780068,1963.6081174623998,698.9113638425491,5268.655470228416,6479.143168243744,4384.935083254041,0.077,0.118,0.042
name812,36,high school or lower,1,1,LowSkilled,Agriculture,739.0,1616.8299581901658,-877.8299581901658,1.1878619190665305,454.6359286387278,0.440823699316849,auto loans,24,1.8030661526777996,0,none,493.3226758456288,1,0.8262205952610523,0.84494334,0.85,Agriculture_auto loans,1.0,10911.262287329468,9034.525173908798,9121.815272207434,9383.685567103343,1784.2945450703228,1602.1889640311133,1552.5555266987642,0.828,0.836,0.86
name813,48,ausbildung,0,1,MediumSkilled,Nursing,3219.0,3381.8600406764813,-162.86004067648128,0.0505933646090342,1457.2850093620357,0.5877941669292917,mortgages,36,0.5033069431620121,35229,car,48670.166707906224,1,0.430576442328857,0.36225677,0.77,Nursing_mortgages,0.42833726872273387,52462.26033703329,9415.575806286271,8629.071860653767,16898.59906044696,9788.345932087925,10289.290055051171,4766.567615803377,0.419,0.384,0.752
name814,32,ausbildung,2,0,MediumSkilled,Artist,1219.0,1362.2428193925896,-143.24281939258958,0.1175084654574155,246.04346338420063,0.3238215393561401,auto loans,36,0.3193488784058985,22652,car,27008.39385833081,1,0.48905347551007905,0.6987573,0.84,Artist_auto loans,0.0,8857.564681831223,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.694,0.827
name815,35,bachelor degree,1,0,HighSkilled,Engineering,4004.0,2267.397095981056,1736.6029040189442,0.0,2345.241353730275,0.3129575580612254,auto loans,36,0.1520076048230097,47948,car,52889.861069463775,1,0.20721821875247776,0.22647518,0.75,Engineering_auto loans,0.5158930458885284,84428.6887342899,8885.459371867488,9930.807533263664,32275.12448310691,19729.37316868823,20008.590439890417,9966.032281785861,0.204,0.228,0.741
name816,46,post graduate degree,1,1,HighSkilled,Doctor,8033.0,7187.200914036963,845.7990859630372,0.0,4694.848951797962,0.7128739605948846,auto loans,12,0.4791547200093272,11852,liquid assets,26813.280120650244,0,0.21854010649311525,0.1919924,0.29,Doctor_auto loans,0.8004436137394844,56338.18742157555,9244.58617790795,8027.006534963976,13438.471614714972,20608.251085754608,20125.887563902565,21077.144459670755,0.205,0.178,0.298
name817,40,bachelor degree,0,3,HighSkilled,Consultant,4175.0,3893.998550420608,281.00144957939165,0.0,1483.875270634838,0.3869118938752992,auto loans,48,0.2881134900731608,45072,car,56299.15040834952,0,0.18405693700255576,0.152996,0.2,Consultant_auto loans,0.46078320234634734,71226.01299047223,6038.834065524668,5087.061305197411,5841.915563387995,14512.90974786189,13833.534380229736,14768.527367358565,0.184,0.155,0.178
name818,39,ausbildung,0,0,MediumSkilled,Teacher,1717.0,1793.949552536959,-76.94955253695866,0.0448162798700982,908.3744698612352,0.7802623355197351,simple loans,12,0.5738637288283015,0,none,3424.883749813462,0,0.286773982038279,0.23077424,0.09,Teacher_simple loans,1.0,10900.493638334821,3357.3520406071248,2180.0987276669644,806.6365292367767,5094.871771260202,5019.918729632408,3793.1402403854618,0.308,0.2,0.074
name819,48,high school or lower,0,0,LowSkilled,Construction,1908.0,1174.175292514904,733.824707485096,0.0,1881.8155032607,0.7061064736310803,auto loans,12,0.6016723248299811,12285,liquid assets,18430.46080616964,1,0.2776369920174947,0.20158988,0.65,Construction_auto loans,0.4848451778008687,22581.7860391284,2912.3462378758345,2255.426033843691,7258.968254555181,5115.278637187744,4934.26528684449,3360.4507675684067,0.266,0.206,0.663
name820,31,ausbildung,1,0,MediumSkilled,Artist,2293.0,2173.560533866735,119.43946613326489,0.0,717.9556289507481,0.9089331282107288,auto loans,36,0.2610188237320031,41342,car,41409.67246859918,0,0.34997474229069225,0.43070233,0.17,Artist_auto loans,0.0,25846.40264222693,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.416,0.156
name821,47,bachelor degree,1,1,HighSkilled,Engineering,7159.0,7664.370265216939,-505.3702652169386,0.0705922985356807,3442.7592575537924,0.9451986880056426,auto loans,24,0.5514917618062203,0,none,14925.161640066368,0,0.32976818306193495,0.27689654,0.16,Engineering_auto loans,1.0,82626.22218129101,27101.400875463452,21978.57510022341,13715.952882094309,38356.093302740686,38600.92882244723,35271.153008789115,0.328,0.266,0.166
